Chromosome	Start	End	Karyotype_band	Strand	Gene_stable_ID	Gene_name	HGNC_symbol	Gene_type
14	105147483	105151269	q32.33	1	ENSG00000256050	RP11-982M15.6		lincRNA
14	31152251	31152804	q12	-1	ENSG00000258648	UBE2CP1	UBE2CP1	pseudogene
14	105156428	105157621	q32.33	-1	ENSG00000258858	RP11-982M15.5		antisense
14	31204132	31291908	q12	-1	ENSG00000258558	RP11-159L20.2		antisense
14	105235686	105236608	q32.33	1	ENSG00000258430	RP11-982M15.2		antisense
14	105287538	105290055	q32.33	1	ENSG00000258701	LINC00638	LINC00638	lincRNA
14	65405870	65409531	q23.3	-1	ENSG00000176153	GPX2	GPX2	protein_coding
14	36003248	36006260	q13.2	1	ENSG00000168348	INSM2	INSM2	protein_coding
14	65412532	65439494	q23.3	-1	ENSG00000139998	RAB15	RAB15	protein_coding
14	79161664	79164465	q24.3	-1	ENSG00000258719	RP11-232C2.3		antisense
14	79169958	79176277	q24.3	-1	ENSG00000258874	RP11-232C2.2		antisense
14	79210741	79220221	q24.3	-1	ENSG00000258478	RP11-232C2.1		antisense
14	79538475	79541110	q31.1	-1	ENSG00000258829	CTD-2243E23.1		antisense
14	79666325	79667975	q31.1	1	ENSG00000258419	RP11-588P7.1		sense_intronic
14	79713011	79715366	q31.1	-1	ENSG00000258662	RP11-588P7.2		antisense
14	105297175	105297508	q32.33	-1	ENSG00000239365	RPS26P49	RPS26P49	pseudogene
14	105302331	105303221	q32.33	-1	ENSG00000196183	RPS2P4	RPS2P4	pseudogene
14	105309000	105312253	q32.33	1	ENSG00000258811	CTD-3051D23.1		lincRNA
14	80077761	80099654	q31.1	-1	ENSG00000259106	RP11-242P2.2		antisense
14	80128009	80257606	q31.1	-1	ENSG00000258637	RP11-242P2.1		antisense
14	31260304	31260695	q12	1	ENSG00000243855	RP11-114O13.1		pseudogene
14	31288920	31289120	q12	1	ENSG00000240513	RP11-829H16.1		pseudogene
14	80359423	80440512	q31.1	-1	ENSG00000258416	RP11-526N18.1		lincRNA
14	31290625	31291049	q12	1	ENSG00000213867	RP11-829H16.2		pseudogene
14	80677762	80921812	q31.1	1	ENSG00000258766	DIO2-AS1	DIO2-AS1	antisense
14	31345385	31359014	q12	-1	ENSG00000258525	RP11-829H16.3		antisense
14	81288868	81289140	q31.1	1	ENSG00000258452	RP11-757H14.2		pseudogene
14	81448332	81449982	q31.1	1	ENSG00000258915	RP11-114N19.2		pseudogene
14	81467510	81468130	q31.1	-1	ENSG00000271705	RPL17P3	RPL17P3	pseudogene
14	81469669	81469989	q31.1	-1	ENSG00000271656	RP11-114N19.5		pseudogene
14	81498873	81499748	q31.1	1	ENSG00000259167	NMNAT1P1	NMNAT1P1	pseudogene
14	31433553	31433828	q12	1	ENSG00000258886	HIGD1AP17	HIGD1AP17	pseudogene
14	81573377	81636758	q31.1	-1	ENSG00000258999	RP11-114N19.3		antisense
14	31483852	31483948	q12	-1	ENSG00000207952	MIR624	MIR624	miRNA
14	81669039	81669178	q31.1	-1	ENSG00000221303	SNORA79	SNORA79	snoRNA
14	31487652	31488002	q12	1	ENSG00000258968	RP11-829H16.5		pseudogene
14	81712638	81712907	q31.1	-1	ENSG00000205579	DYNLL1P1	DYNLL1P1	pseudogene
14	31580775	31581445	q12	-1	ENSG00000258640	RPL21P5	RPL21P5	pseudogene
14	81725909	81726583	q31.1	-1	ENSG00000270343	UNGP3	UNGP3	pseudogene
14	31612145	31612254	q12	1	ENSG00000207440	RNU6-541P	RNU6-541P	snRNA
14	31713967	31714067	q12	1	ENSG00000202402	Y_RNA		misc_RNA
14	81799305	81799705	q31.1	-1	ENSG00000242163	RP11-299L17.1		pseudogene
14	31717834	31771945	q12	1	ENSG00000257831	RP11-596D21.1		antisense
14	81879314	81879583	q31.1	1	ENSG00000258605	RP11-299L17.4		pseudogene
14	31727814	31727915	q12	-1	ENSG00000199291	Y_RNA		misc_RNA
14	31779519	31779590	q12	1	ENSG00000263784	AL136418.1		miRNA
14	81908331	81916501	q31.1	-1	ENSG00000258675	RP11-299L17.3		lincRNA
14	31889492	31922089	q12	1	ENSG00000250365	CTD-2213F21.2		antisense
14	82071691	82089405	q31.1	-1	ENSG00000258977	RP11-799P8.1		lincRNA
14	82127772	82129218	q31.1	1	ENSG00000258841	RP11-226P1.3		pseudogene
14	105324129	105325173	q32.33	-1	ENSG00000258593	CTD-3051D23.4		lincRNA
14	36007558	36278510	q13.2	-1	ENSG00000174373	RALGAPA1	RALGAPA1	protein_coding
14	105370679	105371541	q32.33	1	ENSG00000259067	CTD-3051D23.3		lincRNA
14	105559946	105565341	q32.33	1	ENSG00000257556	RP11-44N21.1		lincRNA
14	105579027	105579201	q32.33	-1	ENSG00000258154	RP11-44N21.2		pseudogene
14	105618531	105647531	q32.33	-1	ENSG00000257622	RP11-44N21.4		processed_transcript
14	105840955	105841308	q32.33	1	ENSG00000242085	RPS20P33	RPS20P33	pseudogene
14	82194124	82209482	q31.1	-1	ENSG00000258718	RP11-226P1.2		lincRNA
14	105861979	105862477	q32.33	1	ENSG00000256498	AL928654.1		pseudogene
14	105883221	105886076	q32.33	-1	ENSG00000251602	RP11-521B24.3		antisense
14	31932001	31932577	q12	-1	ENSG00000239323	CTD-2213F21.1		pseudogene
14	105934130	105936954	q32.33	-1	ENSG00000257270	RP11-521B24.5		antisense
14	32022564	32027704	q12	-1	ENSG00000258196	CTD-2213F21.4		antisense
14	106003198	106003576	q32.33	-1	ENSG00000230157	ATP5G1P1	ATP5G1P1	pseudogene
14	32027713	32030540	q12	-1	ENSG00000257155	CTD-2213F21.3		antisense
14	32131244	32131349	q12	-1	ENSG00000223087	RNU6-602P	RNU6-602P	snRNA
14	32155898	32156004	q12	-1	ENSG00000207412	RNU6-455P	RNU6-455P	snRNA
14	106012947	106016031	q32.33	-1	ENSG00000234402	ELK2BP	ELK2BP	pseudogene
14	32395007	32399352	q12	-1	ENSG00000257472	RP11-159D23.2		lincRNA
14	106056273	106056350	q32.33	-1	ENSG00000263413	AL928742.1		miRNA
14	32544625	32545999	q12	-1	ENSG00000258655	ARHGAP5-AS1	ARHGAP5-AS1	antisense
14	106057407	106057466	q32.33	-1	ENSG00000266597	AL928742.2		miRNA
14	32671251	32671357	q12	1	ENSG00000201654	RNU6-7	RNU6-7	snRNA
14	106064028	106066546	q32.33	-1	ENSG00000227468	AL928742.12		lincRNA
14	32672369	32672475	q12	-1	ENSG00000202337	RNU6-8	RNU6-8	snRNA
14	82207346	82496693	q31.1	1	ENSG00000259035	RP11-666E17.1		lincRNA
14	82243360	82243957	q31.1	-1	ENSG00000241891	RP11-226P1.1		pseudogene
14	82382575	82384232	q31.1	1	ENSG00000258501	EIF3LP1	EIF3LP1	pseudogene
14	82928432	82928532	q31.1	1	ENSG00000238978	snoU13		snoRNA
14	106067809	106071694	q32.33	-1	ENSG00000254140	RP11-731F5.1		lincRNA
14	83108964	83173169	q31.1	1	ENSG00000258743	RP11-406A9.2		lincRNA
14	78227711	78228033	q24.3	-1	ENSG00000268208	AC008372.1		protein_coding
14	106110833	106115394	q32.33	-1	ENSG00000253364	RP11-731F5.2		lincRNA
14	83159048	83159399	q31.1	-1	ENSG00000259032	ENSAP2	ENSAP2	pseudogene
14	106130970	106136180	q32.33	-1	ENSG00000253755	IGHGP	IGHGP	IG_C_pseudogene
14	83254822	83262565	q31.1	-1	ENSG00000258683	RP11-11K13.1		lincRNA
14	83483450	83484488	q31.1	-1	ENSG00000258600	RP11-452D21.2		lincRNA
14	83484545	83505946	q31.1	-1	ENSG00000258426	RP11-452D21.1		lincRNA
14	83514923	83514984	q31.1	1	ENSG00000252369	RNU7-51P	RNU7-51P	snRNA
14	106138645	106139651	q32.33	-1	ENSG00000213140	ELK2AP	ELK2AP	pseudogene
14	84216728	84216845	q31.2	1	ENSG00000238561	RNU6ATAC28P	RNU6ATAC28P	snRNA
14	84271840	84271984	q31.2	-1	ENSG00000258549	RP11-22K10.1		pseudogene
14	84373216	84381394	q31.2	-1	ENSG00000258532	RP11-353P15.1		lincRNA
14	78266426	78401355	q24.3	1	ENSG00000063761	ADCK1	ADCK1	protein_coding
14	65472892	65569413	q23.3	-1	ENSG00000125952	MAX	MAX	protein_coding
14	32710730	32712299	q12	-1	ENSG00000258619	RP11-134E15.1		pseudogene
14	32741061	32741510	q12	-1	ENSG00000259086	RP11-134E15.2		pseudogene
14	32842543	32887180	q12	-1	ENSG00000258580	RP11-320M16.2		antisense
14	32911547	32911843	q12	1	ENSG00000265770	RN7SL660P	RN7SL660P	misc_RNA
14	32953304	32954006	q12	-1	ENSG00000259045	RP11-320M16.1		pseudogene
14	34446516	34446597	q13.1	-1	ENSG00000265244	AL358340.1		miRNA
14	34509303	34528506	q13.1	1	ENSG00000258897	EGLN3-AS1	EGLN3-AS1	antisense
14	34885893	34886808	q13.1	-1	ENSG00000223593	AL356806.3		pseudogene
14	34955185	34955653	q13.1	1	ENSG00000237450	RP11-671J11.1		pseudogene
14	35011023	35011650	q13.1	-1	ENSG00000259002	RP11-671J11.7		processed_transcript
14	35013705	35015183	q13.1	-1	ENSG00000258612	RP11-671J11.6		lincRNA
14	35015920	35016083	q13.1	1	ENSG00000206596	RNU1-27P	RNU1-27P	snRNA
14	35025432	35025595	q13.1	-1	ENSG00000206588	RNU1-28P	RNU1-28P	snRNA
14	35025980	35030504	q13.1	1	ENSG00000259135	RP11-671J11.4		antisense
14	35037895	35038335	q13.1	-1	ENSG00000240463	RPS19P3	RPS19P3	pseudogene
14	35145097	35145200	q13.1	1	ENSG00000253003	RNU6-1261P	RNU6-1261P	snRNA
14	35163376	35163850	q13.1	1	ENSG00000241582	RP11-434O22.2		pseudogene
14	35209542	35210039	q13.1	-1	ENSG00000243824	RP11-434O22.1		pseudogene
14	35270737	35270791	q13.1	-1	ENSG00000263691	AL355885.1		miRNA
14	35314506	35314566	q13.2	-1	ENSG00000251726	RNU7-41P	RNU7-41P	snRNA
14	35343549	35345665	q13.2	1	ENSG00000258738	RP11-73E17.2		antisense
14	35390064	35451738	q13.2	-1	ENSG00000258704	RP11-85K15.2		processed_transcript
14	100437786	100610573	q32.2	1	ENSG00000196405	EVL	EVL	protein_coding
14	35390071	35390212	q13.2	1	ENSG00000258493	RP11-73E17.3		pseudogene
14	106170301	106170939	q32.33	-1	ENSG00000253701	AL928768.3		lincRNA
14	106178260	106178329	q32.33	-1	ENSG00000264024	AL901608.1		miRNA
14	106185955	106188864	q32.33	-1	ENSG00000253692	IGHEP1	IGHEP1	IG_C_pseudogene
14	106251842	106252168	q32.33	-1	ENSG00000270371	RP11-417P24.1		pseudogene
14	106323682	106323741	q32.33	-1	ENSG00000265612	hsa-mir-4539		miRNA
14	106323742	106323801	q32.33	-1	ENSG00000266706	AL122127.5		miRNA
14	106323912	106323971	q32.33	-1	ENSG00000265517	AL122127.2		miRNA
14	106324334	106324411	q32.33	-1	ENSG00000264473	hsa-mir-4538		miRNA
14	106324504	106324581	q32.33	-1	ENSG00000263751	AL122127.1		miRNA
14	106324723	106324792	q32.33	-1	ENSG00000266408	AL122127.4		miRNA
14	106325653	106325722	q32.33	-1	ENSG00000264781	hsa-mir-4537		miRNA
14	106325958	106326024	q32.33	-1	ENSG00000265714	AL122127.3		miRNA
14	106329626	106329675	q32.33	-1	ENSG00000237111	IGHJ3P	IGHJ3P	IG_J_pseudogene
14	106331003	106331062	q32.33	-1	ENSG00000237547	IGHJ2P	IGHJ2P	IG_J_pseudogene
14	106331834	106331888	q32.33	-1	ENSG00000227335	IGHJ1P	IGHJ1P	IG_J_pseudogene
14	106355942	106362435	q32.33	1	ENSG00000244620	AL122127.25		lincRNA
14	106411066	106411245	q32.33	-1	ENSG00000254279	IGHVII-1-1	IGHVII-1-1	IG_V_pseudogene
14	106435819	106438358	q32.33	-1	ENSG00000233988	ADAM6	ADAM6	lincRNA
14	106444607	106445233	q32.33	-1	ENSG00000225200	AB019441.29		pseudogene
14	78708734	80330762	q24.3	1	ENSG00000021645	NRXN3	NRXN3	protein_coding
14	84639185	84639950	q31.2	1	ENSG00000258762	CTD-2320B12.3		pseudogene
14	106467677	106467967	q32.33	-1	ENSG00000253780	IGHVIII-2-1	IGHVIII-2-1	IG_V_pseudogene
14	84640135	84641854	q31.2	1	ENSG00000258923	CTD-2320B12.1		pseudogene
14	106495898	106495996	q32.33	-1	ENSG00000253387	IGHVIII-5-1	IGHVIII-5-1	IG_V_pseudogene
14	65877310	66210839	q23.3	1	ENSG00000033170	FUT8	FUT8	protein_coding
14	84642763	84643432	q31.2	1	ENSG00000259012	CTD-2320B12.2		pseudogene
14	85206286	85206396	q31.3	1	ENSG00000251895	RNU6-976P	RNU6-976P	snRNA
14	85417618	85417717	q31.3	1	ENSG00000258506	RP11-688D15.1		pseudogene
14	85464622	85465640	q31.3	-1	ENSG00000271712	RP11-688D15.2		pseudogene
14	85669193	85705818	q31.3	-1	ENSG00000259044	RP11-789A21.1		lincRNA
14	85738276	85738405	q31.3	1	ENSG00000252529	RNU3P3	RNU3P3	snoRNA
14	85828801	85983278	q31.3	-1	ENSG00000258902	CTD-2128A3.2		lincRNA
14	85853619	85855109	q31.3	1	ENSG00000258814	CTD-2128A3.3		lincRNA
14	85860223	85886418	q31.3	1	ENSG00000259107	LINC00911	LINC00911	lincRNA
14	85991477	85996332	q31.3	-1	ENSG00000205562	RP11-497E19.1		lincRNA
14	86401054	86596117	q31.3	1	ENSG00000258733	CTD-2341M24.1		lincRNA
14	86481030	86529304	q31.3	-1	ENSG00000258912	RP11-1079H9.1		lincRNA
14	86798720	86867629	q31.3	1	ENSG00000258994	RP11-26L16.1		lincRNA
14	106501831	106502091	q32.33	-1	ENSG00000254053	IGHVIII-5-2	IGHVIII-5-2	IG_V_pseudogene
14	106511782	106512231	q32.33	-1	ENSG00000253763	IGHV3-6	IGHV3-6	IG_V_pseudogene
14	106559546	106559975	q32.33	-1	ENSG00000254117	IGHV2-10	IGHV2-10	IG_V_pseudogene
14	106576803	106577069	q32.33	-1	ENSG00000254215	IGHVIII-11-1	IGHVIII-11-1	IG_V_pseudogene
14	106579014	106579303	q32.33	-1	ENSG00000254174	IGHV1-12	IGHV1-12	IG_V_pseudogene
14	106598995	106599285	q32.33	-1	ENSG00000253412	IGHVIII-13-1	IGHVIII-13-1	IG_V_pseudogene
14	106602580	106602820	q32.33	-1	ENSG00000253709	IGHV1-14	IGHV1-14	IG_V_pseudogene
14	106620270	106620489	q32.33	-1	ENSG00000253458	IGHVII-15-1	IGHVII-15-1	IG_V_pseudogene
14	106627589	106627721	q32.33	-1	ENSG00000254210	IGHVIII-16-1	IGHVIII-16-1	IG_V_pseudogene
14	80663873	80854100	q31.1	-1	ENSG00000211448	DIO2	DIO2	protein_coding
14	87402984	87455469	q31.3	1	ENSG00000259061	RP11-736P16.1		lincRNA
14	87717447	87718023	q31.3	1	ENSG00000258496	RP11-1141N12.1		lincRNA
14	87790097	87798734	q31.3	1	ENSG00000258958	RP11-594C13.2		lincRNA
14	87819414	88039366	q31.3	-1	ENSG00000258859	RP11-594C13.1		lincRNA
14	106631031	106631449	q32.33	-1	ENSG00000254046	IGHV1-17	IGHV1-17	IG_V_pseudogene
14	106636402	106637113	q32.33	-1	ENSG00000235506	SLC20A1P2	SLC20A1P2	pseudogene
14	106653371	106653661	q32.33	-1	ENSG00000253883	IGHV3-19	IGHV3-19	IG_V_pseudogene
14	106663246	106665214	q32.33	1	ENSG00000271201	AB019440.50		lincRNA
14	106663421	106663529	q32.33	1	ENSG00000221180	AB019440.1		miRNA
14	106669468	106669951	q32.33	-1	ENSG00000253996	IGHVII-20-1	IGHVII-20-1	IG_V_pseudogene
14	106714360	106714821	q32.33	-1	ENSG00000253957	IGHV3-22	IGHV3-22	IG_V_pseudogene
14	106719955	106720219	q32.33	-1	ENSG00000253345	IGHVII-22-1	IGHVII-22-1	IG_V_pseudogene
14	106721281	106721308	q32.33	-1	ENSG00000254045	IGHVIII-22-2	IGHVIII-22-2	IG_V_pseudogene
14	106743406	106744252	q32.33	-1	ENSG00000238275	HOMER2P2	HOMER2P2	pseudogene
14	106744269	106744975	q32.33	1	ENSG00000229084	LINC00226	LINC00226	lincRNA
14	106745623	106746073	q32.33	-1	ENSG00000253441	IGHV3-25	IGHV3-25	IG_V_pseudogene
14	106750162	106750402	q32.33	-1	ENSG00000253367	IGHVIII-25-1	IGHVIII-25-1	IG_V_pseudogene
14	106765678	106765927	q32.33	-1	ENSG00000253462	IGHVIII-26-1	IGHVIII-26-1	IG_V_pseudogene
14	106770914	106771238	q32.33	-1	ENSG00000253482	IGHVII-26-2	IGHVII-26-2	IG_V_pseudogene
14	106774086	106774499	q32.33	-1	ENSG00000254326	IGHV7-27	IGHV7-27	IG_V_pseudogene
14	106785676	106785916	q32.33	-1	ENSG00000254214	IGHVII-28-1	IGHVII-28-1	IG_V_pseudogene
14	106787368	106787804	q32.33	-1	ENSG00000253464	IGHV3-29	IGHV3-29	IG_V_pseudogene
14	106798646	106798877	q32.33	-1	ENSG00000253491	IGHVII-30-1	IGHVII-30-1	IG_V_pseudogene
14	106800319	106800757	q32.33	-1	ENSG00000253587	IGHV3-30-2	IGHV3-30-2	IG_V_pseudogene
14	106810597	106810633	q32.33	-1	ENSG00000253149	IGHVII-31-1	IGHVII-31-1	IG_V_pseudogene
14	106812091	106812517	q32.33	-1	ENSG00000254289	IGHV3-32	IGHV3-32	IG_V_pseudogene
14	36295524	36401531	q13.2	1	ENSG00000100916	BRMS1L	BRMS1L	protein_coding
14	106823315	106823594	q32.33	-1	ENSG00000254203	IGHVII-33-1	IGHVII-33-1	IG_V_pseudogene
14	80943330	81425861	q31.1	-1	ENSG00000100629	CEP128	CEP128	protein_coding
14	106825038	106825477	q32.33	-1	ENSG00000253440	IGHV3-33-2	IGHV3-33-2	IG_V_pseudogene
14	106833231	106833664	q32.33	-1	ENSG00000253325	IGHV7-34-1	IGHV7-34-1	IG_V_pseudogene
14	106848685	106849142	q32.33	-1	ENSG00000253240	IGHV3-36	IGHV3-36	IG_V_pseudogene
14	106852588	106853026	q32.33	-1	ENSG00000253359	IGHV3-37	IGHV3-37	IG_V_pseudogene
14	106873942	106873995	q32.33	-1	ENSG00000253989	IGHVIII-38-1	IGHVIII-38-1	IG_V_pseudogene
14	106881270	106881468	q32.33	-1	ENSG00000253467	IGHV7-40	IGHV7-40	IG_V_pseudogene
14	106892325	106892465	q32.33	-1	ENSG00000228757	AB019438.66		pseudogene
14	106896861	106896918	q32.33	-1	ENSG00000253294	IGHVII-40-1	IGHVII-40-1	IG_V_pseudogene
14	106899044	106899493	q32.33	-1	ENSG00000253705	IGHV3-41	IGHV3-41	IG_V_pseudogene
14	106916017	106916980	q32.33	-1	ENSG00000228966	HOMER2P1	HOMER2P1	pseudogene
14	106919183	106919483	q32.33	-1	ENSG00000254228	IGHV3-42	IGHV3-42	IG_V_pseudogene
14	66424015	66471241	q23.3	-1	ENSG00000258847	CTD-2014B16.3		protein_coding
14	106928717	106928888	q32.33	-1	ENSG00000253597	IGHVII-43-1	IGHVII-43-1	IG_V_pseudogene
14	106934226	106934399	q32.33	-1	ENSG00000253588	IGHVIII-44	IGHVIII-44	IG_V_pseudogene
14	106938445	106977000	q32.33	1	ENSG00000187156	LINC00221	LINC00221	lincRNA
14	100612756	100626500	q32.2	-1	ENSG00000168350	DEGS2	DEGS2	protein_coding
14	66974125	67648520	q23.3	1	ENSG00000171723	GPHN	GPHN	protein_coding
14	106945352	106945763	q32.33	-1	ENSG00000253465	IGHVIV-44-1	IGHVIV-44-1	IG_V_pseudogene
14	106950148	106950397	q32.33	-1	ENSG00000253895	IGHVII-44-2	IGHVII-44-2	IG_V_pseudogene
14	36767770	36789882	q13.3	-1	ENSG00000151332	MBIP	MBIP	protein_coding
14	106971752	106971788	q32.33	-1	ENSG00000253808	IGHVII-46-1	IGHVII-46-1	IG_V_pseudogene
14	106974509	106974954	q32.33	-1	ENSG00000229092	IGHV3-47	IGHV3-47	IG_V_pseudogene
14	106987143	106987473	q32.33	-1	ENSG00000253862	IGHVIII-47-1	IGHVIII-47-1	IG_V_pseudogene
14	107020363	107020586	q32.33	-1	ENSG00000253386	IGHVII-49-1	IGHVII-49-1	IG_V_pseudogene
14	107022105	107022543	q32.33	-1	ENSG00000253241	IGHV3-50	IGHV3-50	IG_V_pseudogene
14	107039493	107039794	q32.33	-1	ENSG00000254167	IGHVIII-51-1	IGHVIII-51-1	IG_V_pseudogene
14	107040702	107040960	q32.33	-1	ENSG00000253941	IGHVII-51-2	IGHVII-51-2	IG_V_pseudogene
14	35402650	35402749	q13.2	-1	ENSG00000199980	Y_RNA		misc_RNA
14	35408530	35409693	q13.2	1	ENSG00000226677	IGBP1P1	IGBP1P1	pseudogene
14	35613227	35613686	q13.2	-1	ENSG00000241052	RP11-173D9.1		pseudogene
14	35627110	35628305	q13.2	-1	ENSG00000259090	RP11-173D9.5		pseudogene
14	35704386	35704857	q13.2	-1	ENSG00000256243	RPL7AP3	RPL7AP3	pseudogene
14	35731668	35732242	q13.2	1	ENSG00000240392	RPL9P3	RPL9P3	pseudogene
14	100704635	100749129	q32.2	1	ENSG00000100811	YY1	YY1	protein_coding
14	107042360	107042810	q32.33	-1	ENSG00000253545	IGHV3-52	IGHV3-52	IG_V_pseudogene
14	107055682	107055936	q32.33	-1	ENSG00000253714	IGHVII-53-1	IGHVII-53-1	IG_V_pseudogene
14	107057358	107057795	q32.33	-1	ENSG00000253689	IGHV3-54	IGHV3-54	IG_V_pseudogene
14	107062111	107062561	q32.33	-1	ENSG00000254395	IGHV4-55	IGHV4-55	IG_V_pseudogene
14	107065772	107066206	q32.33	-1	ENSG00000253131	IGHV7-56	IGHV7-56	IG_V_pseudogene
14	107074907	107075186	q32.33	-1	ENSG00000253759	IGHV3-57	IGHV3-57	IG_V_pseudogene
14	107087202	107087658	q32.33	-1	ENSG00000253742	IGHV3-60	IGHV3-60	IG_V_pseudogene
14	35760692	35760782	q13.2	1	ENSG00000265530	AL121594.1		miRNA
14	35831438	35832834	q13.2	-1	ENSG00000258860	RP11-561B11.3		lincRNA
14	35857327	35858275	q13.2	-1	ENSG00000240023	RP11-561B11.1		pseudogene
14	35899466	35899837	q13.2	1	ENSG00000259022	DNAJC8P1	DNAJC8P1	pseudogene
14	35916209	35916831	q13.2	-1	ENSG00000259017	RP11-561B11.6		lincRNA
14	35937478	35938536	q13.2	1	ENSG00000259105	RPS3AP4	RPS3AP4	pseudogene
14	35981031	35982295	q13.2	-1	ENSG00000258783	KRT18P6	KRT18P6	pseudogene
14	36225533	36225669	q13.2	1	ENSG00000253059	SNORA31		snoRNA
14	36235001	36236316	q13.2	1	ENSG00000257957	QRSL1P3	QRSL1P3	pseudogene
14	36256065	36256168	q13.2	-1	ENSG00000238718	snoU13		snoRNA
14	36278418	36278506	q13.2	-1	ENSG00000266264	AL162311.1		miRNA
14	36288430	36295971	q13.2	-1	ENSG00000258938	RP11-317N8.5		antisense
14	36289043	36289426	q13.2	1	ENSG00000258300	NUTF2P2	NUTF2P2	pseudogene
14	36343063	36344509	q13.2	1	ENSG00000257272	RP11-317N8.3		lincRNA
14	36350207	36350915	q13.2	1	ENSG00000257307	RP11-317N8.4		pseudogene
14	36367188	36532949	q13.2	1	ENSG00000258342	RP11-116N8.1		sense_overlapping
14	36416762	36419250	q13.2	-1	ENSG00000257614	RP11-116N8.2		lincRNA
14	36523403	36524519	q13.2	-1	ENSG00000257720	ILF2P2	ILF2P2	pseudogene
14	36530232	36536396	q13.2	-1	ENSG00000257826	RP11-116N8.4		lincRNA
14	36539633	36634494	q13.2	1	ENSG00000257585	LINC00609	LINC00609	lincRNA
14	36605314	36645674	q13.3	-1	ENSG00000259104	PTCSC3	PTCSC3	lincRNA
14	36665686	36665774	q13.3	-1	ENSG00000212071	AL162511.1		miRNA
14	100757448	100772884	q32.2	-1	ENSG00000197119	SLC25A29	SLC25A29	protein_coding
14	36942493	36983034	q13.3	-1	ENSG00000229415	SFTA3	SFTA3	protein_coding
14	36683813	36704814	q13.3	1	ENSG00000258844	RP11-259K15.2		lincRNA
14	36700761	36700980	q13.3	-1	ENSG00000252312	RN7SKP21	RN7SKP21	misc_RNA
14	36840370	36841588	q13.3	1	ENSG00000188831	DPPA3P2	DPPA3P2	pseudogene
14	36874419	36874479	q13.3	1	ENSG00000238540	RNU7-93P	RNU7-93P	snRNA
14	36942412	36988726	q13.3	-1	ENSG00000257520	RP11-896J10.3		processed_transcript
14	36988483	36992221	q13.3	1	ENSG00000253563	NKX2-1-AS1	NKX2-1-AS1	antisense
14	37002711	37003743	q13.3	-1	ENSG00000258467	PHKBP2	PHKBP2	pseudogene
14	37046748	37047210	q13.3	-1	ENSG00000243730	RPL29P3	RPL29P3	pseudogene
14	37063044	37063352	q13.3	-1	ENSG00000201395	RN7SKP257	RN7SKP257	misc_RNA
14	37116288	37128006	q13.3	-1	ENSG00000258661	RP11-964E11.2		antisense
14	37257849	37276368	q13.3	1	ENSG00000258690	RP11-81F13.1		antisense
14	37278076	37297934	q13.3	1	ENSG00000258601	RP11-81F13.2		antisense
14	37421514	37421596	q13.3	-1	ENSG00000266327	MIR4503	MIR4503	miRNA
14	37566267	37567768	q13.3	-1	ENSG00000258827	RP11-537P22.2		sense_intronic
14	100789674	100796715	q32.2	1	ENSG00000140107	SLC25A47	SLC25A47	protein_coding
14	37656424	37656519	q13.3	1	ENSG00000252746	RNU6-273P	RNU6-273P	snRNA
14	37903674	37903778	q21.1	-1	ENSG00000207046	RNU6-886P	RNU6-886P	snRNA
14	38025363	38036300	q21.1	-1	ENSG00000259087	RP11-356O9.2		lincRNA
14	38033252	38048330	q21.1	1	ENSG00000258414	RP11-356O9.1		lincRNA
14	107092677	107092791	q32.33	1	ENSG00000199480	RNA5SP357	RNA5SP389	rRNA
14	107092677	107092791	q32.33	1	ENSG00000199480	RNA5SP357	RNA5SP357	rRNA
14	107093723	107093978	q32.33	-1	ENSG00000254329	IGHVII-60-1	IGHVII-60-1	IG_V_pseudogene
14	107099145	107099588	q32.33	-1	ENSG00000253132	IGHV3-62	IGHV3-62	IG_V_pseudogene
14	107106555	107106789	q32.33	-1	ENSG00000253747	IGHVII-62-1	IGHVII-62-1	IG_V_pseudogene
14	107108252	107108696	q32.33	-1	ENSG00000253936	IGHV3-63	IGHV3-63	IG_V_pseudogene
14	107122108	107122548	q32.33	-1	ENSG00000253209	IGHV3-65	IGHV3-65	IG_V_pseudogene
14	107127813	107128060	q32.33	-1	ENSG00000253169	IGHVII-65-1	IGHVII-65-1	IG_V_pseudogene
14	107136620	107137059	q32.33	-1	ENSG00000253274	IGHV1-67	IGHV1-67	IG_V_pseudogene
14	107139412	107140367	q32.33	-1	ENSG00000223506	SLC20A1P1	SLC20A1P1	pseudogene
14	107142534	107142579	q32.33	-1	ENSG00000253820	IGHVII-67-1	IGHVII-67-1	IG_V_pseudogene
14	107143130	107143217	q32.33	-1	ENSG00000254036	IGHVIII-67-2	IGHVIII-67-2	IG_V_pseudogene
14	36985602	36990354	q13.3	-1	ENSG00000136352	NKX2-1	NKX2-1	protein_coding
14	81421333	81612646	q31.1	1	ENSG00000165409	TSHR	TSHR	protein_coding
14	38189630	38189766	q21.1	1	ENSG00000200385	SNORA42		snoRNA
14	38297003	38297109	q21.1	-1	ENSG00000201431	RNU6-1277P	RNU6-1277P	snRNA
14	38365265	38371577	q21.1	-1	ENSG00000259091	LINC00517	LINC00517	antisense
14	38472318	38474052	q21.1	-1	ENSG00000258696	CTD-2058B24.3		antisense
